user_id,first_name,last_name,age,city,reg_date,plan,churn_date,age_group,month,total_calls,total_minutes,total_messages,total_mb,minutes_included,messages_included,mb_per_month_included,usd_per_minute,usd_per_message,usd_per_gb,usd_monthly_pay
1099,Shavon,Banks,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-26,surf,,Adult,10.0,72.0,473.0,24.0,20462.74,500,50,15360,0.03,0.03,10,20
1099,Shavon,Banks,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-26,surf,,Adult,11.0,86.0,666.0,24.0,15144.54,500,50,15360,0.03,0.03,10,20
1099,Shavon,Banks,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-26,surf,,Adult,12.0,82.0,511.0,31.0,16293.44,500,50,15360,0.03,0.03,10,20
1100,Aaron,Rowe,65,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-13,surf,,Senior,8.0,26.0,205.0,36.0,15115.119999999999,500,50,15360,0.03,0.03,10,20
1100,Aaron,Rowe,65,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-13,surf,,Senior,9.0,67.0,467.0,45.0,18948.95,500,50,15360,0.03,0.03,10,20
1100,Aaron,Rowe,65,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-13,surf,,Senior,10.0,40.0,234.0,64.0,16753.37,500,50,15360,0.03,0.03,10,20
1100,Aaron,Rowe,65,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-13,surf,,Senior,11.0,52.0,337.0,47.0,24672.97,500,50,15360,0.03,0.03,10,20
1100,Aaron,Rowe,65,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-13,surf,,Senior,12.0,45.0,277.0,73.0,21906.66,500,50,15360,0.03,0.03,10,20
1101,Sage,Conley,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-02-08,surf,,Young Adult,4.0,18.0,160.0,19.0,1832.63,500,50,15360,0.03,0.03,10,20
1101,Sage,Conley,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-02-08,surf,,Young Adult,5.0,49.0,336.0,81.0,17296.93,500,50,15360,0.03,0.03,10,20
1101,Sage,Conley,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-02-08,surf,,Young Adult,6.0,67.0,417.0,70.0,14432.43,500,50,15360,0.03,0.03,10,20
1101,Sage,Conley,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-02-08,surf,,Young Adult,7.0,47.0,276.0,66.0,14207.54,500,50,15360,0.03,0.03,10,20
1101,Sage,Conley,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-02-08,surf,,Young Adult,8.0,54.0,424.0,106.0,15143.18,500,50,15360,0.03,0.03,10,20
1101,Sage,Conley,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-02-08,surf,,Young Adult,9.0,55.0,431.0,78.0,12907.32,500,50,15360,0.03,0.03,10,20
1101,Sage,Conley,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-02-08,surf,,Young Adult,10.0,63.0,433.0,78.0,15815.91,500,50,15360,0.03,0.03,10,20
1101,Sage,Conley,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-02-08,surf,,Young Adult,11.0,60.0,416.0,65.0,12178.0,500,50,15360,0.03,0.03,10,20
1101,Sage,Conley,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-02-08,surf,,Young Adult,12.0,64.0,330.0,85.0,9104.09,500,50,15360,0.03,0.03,10,20
1102,Marquitta,Walton,30,"Riverside-San Bernardino-Ontario, CA MSA",2018-02-20,ultimate,,Young Adult,12.0,60.0,407.0,45.0,6491.35,3000,1000,30720,0.01,0.01,7,70
1103,Moises,Weeks,28,"Seattle-Tacoma-Bellevue, WA MSA",2018-07-01,surf,,Young Adult,8.0,25.0,152.0,15.0,13561.66,500,50,15360,0.03,0.03,10,20
1103,Moises,Weeks,28,"Seattle-Tacoma-Bellevue, WA MSA",2018-07-01,surf,,Young Adult,9.0,59.0,412.0,24.0,18619.47,500,50,15360,0.03,0.03,10,20
1103,Moises,Weeks,28,"Seattle-Tacoma-Bellevue, WA MSA",2018-07-01,surf,,Young Adult,10.0,50.0,349.0,35.0,19214.54,500,50,15360,0.03,0.03,10,20
1103,Moises,Weeks,28,"Seattle-Tacoma-Bellevue, WA MSA",2018-07-01,surf,,Young Adult,11.0,48.0,284.0,30.0,21279.43,500,50,15360,0.03,0.03,10,20
1103,Moises,Weeks,28,"Seattle-Tacoma-Bellevue, WA MSA",2018-07-01,surf,,Young Adult,12.0,53.0,369.0,36.0,18351.86,500,50,15360,0.03,0.03,10,20
1104,Thurman,Stephens,20,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-12-23,ultimate,,Young Adult,12.0,4.0,10.0,25.0,9360.99,3000,1000,30720,0.01,0.01,7,70
1105,Micheal,Poole,57,"Providence-Warwick, RI-MA MSA",2018-01-08,surf,,Adult,10.0,67.0,399.0,46.0,9664.7,500,50,15360,0.03,0.03,10,20
1105,Micheal,Poole,57,"Providence-Warwick, RI-MA MSA",2018-01-08,surf,,Adult,11.0,120.0,776.0,93.0,11937.49,500,50,15360,0.03,0.03,10,20
1105,Micheal,Poole,57,"Providence-Warwick, RI-MA MSA",2018-01-08,surf,,Adult,12.0,119.0,812.0,104.0,10987.22,500,50,15360,0.03,0.03,10,20
1106,Eddy,Garrison,47,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-05-10,surf,2018-11-14,Adult,5.0,35.0,160.0,,13256.11,500,50,15360,0.03,0.03,10,20
1106,Eddy,Garrison,47,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-05-10,surf,2018-11-14,Adult,6.0,77.0,466.0,,18617.0,500,50,15360,0.03,0.03,10,20
1106,Eddy,Garrison,47,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-05-10,surf,2018-11-14,Adult,7.0,84.0,555.0,,18682.76,500,50,15360,0.03,0.03,10,20
1106,Eddy,Garrison,47,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-05-10,surf,2018-11-14,Adult,8.0,76.0,545.0,,23732.1,500,50,15360,0.03,0.03,10,20
1106,Eddy,Garrison,47,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-05-10,surf,2018-11-14,Adult,9.0,81.0,470.0,,28192.49,500,50,15360,0.03,0.03,10,20
1106,Eddy,Garrison,47,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-05-10,surf,2018-11-14,Adult,10.0,68.0,456.0,,19170.18,500,50,15360,0.03,0.03,10,20
1106,Eddy,Garrison,47,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-05-10,surf,2018-11-14,Adult,11.0,75.0,517.0,,25163.24,500,50,15360,0.03,0.03,10,20
1106,Eddy,Garrison,47,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-05-10,surf,2018-11-14,Adult,12.0,67.0,517.0,,22147.94,500,50,15360,0.03,0.03,10,20
1107,Lane,Cash,61,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-11-15,ultimate,,Senior,11.0,14.0,49.0,19.0,5209.57,3000,1000,30720,0.01,0.01,7,70
1107,Lane,Cash,61,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-11-15,ultimate,,Senior,12.0,41.0,295.0,46.0,18422.66,3000,1000,30720,0.01,0.01,7,70
1108,Porfirio,Kane,45,"Salt Lake City, UT MSA",2018-12-30,ultimate,,Adult,,,,,,3000,1000,30720,0.01,0.01,7,70
1109,Dominic,Salinas,41,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-16,surf,,Adult,4.0,29.0,194.0,,8246.83,500,50,15360,0.03,0.03,10,20
1109,Dominic,Salinas,41,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-16,surf,,Adult,5.0,60.0,403.0,,12630.88,500,50,15360,0.03,0.03,10,20
1109,Dominic,Salinas,41,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-16,surf,,Adult,6.0,78.0,530.0,,12202.07,500,50,15360,0.03,0.03,10,20
1109,Dominic,Salinas,41,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-16,surf,,Adult,7.0,78.0,483.0,,20005.7,500,50,15360,0.03,0.03,10,20
1109,Dominic,Salinas,41,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-16,surf,,Adult,8.0,77.0,478.0,,10660.34,500,50,15360,0.03,0.03,10,20
1109,Dominic,Salinas,41,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-16,surf,,Adult,9.0,53.0,386.0,,12191.51,500,50,15360,0.03,0.03,10,20
1109,Dominic,Salinas,41,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-16,surf,,Adult,10.0,67.0,549.0,,10290.62,500,50,15360,0.03,0.03,10,20
1109,Dominic,Salinas,41,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-16,surf,,Adult,11.0,68.0,426.0,,11015.09,500,50,15360,0.03,0.03,10,20
1109,Dominic,Salinas,41,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-16,surf,,Adult,12.0,66.0,433.0,,12497.47,500,50,15360,0.03,0.03,10,20
1110,Anderson,Cotton,65,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-04-20,surf,,Senior,5.0,13.0,62.0,12.0,7247.61,500,50,15360,0.03,0.03,10,20
1110,Anderson,Cotton,65,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-04-20,surf,,Senior,6.0,52.0,372.0,74.0,24115.41,500,50,15360,0.03,0.03,10,20
1110,Anderson,Cotton,65,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-04-20,surf,,Senior,7.0,72.0,497.0,61.0,20312.24,500,50,15360,0.03,0.03,10,20
1110,Anderson,Cotton,65,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-04-20,surf,,Senior,8.0,56.0,258.0,59.0,24671.51,500,50,15360,0.03,0.03,10,20
1110,Anderson,Cotton,65,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-04-20,surf,,Senior,9.0,64.0,446.0,73.0,23705.63,500,50,15360,0.03,0.03,10,20
1110,Anderson,Cotton,65,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-04-20,surf,,Senior,10.0,61.0,397.0,53.0,22191.06,500,50,15360,0.03,0.03,10,20
1110,Anderson,Cotton,65,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-04-20,surf,,Senior,11.0,54.0,354.0,34.0,20229.84,500,50,15360,0.03,0.03,10,20
1110,Anderson,Cotton,65,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-04-20,surf,,Senior,12.0,60.0,408.0,50.0,21214.5,500,50,15360,0.03,0.03,10,20
1111,Booker,Hahn,75,"Urban Honolulu, HI MSA",2018-09-17,surf,,Senior,9.0,25.0,169.0,44.0,5933.05,500,50,15360,0.03,0.03,10,20
1111,Booker,Hahn,75,"Urban Honolulu, HI MSA",2018-09-17,surf,,Senior,10.0,35.0,221.0,107.0,16146.39,500,50,15360,0.03,0.03,10,20
1111,Booker,Hahn,75,"Urban Honolulu, HI MSA",2018-09-17,surf,,Senior,11.0,42.0,315.0,79.0,18228.08,500,50,15360,0.03,0.03,10,20
1111,Booker,Hahn,75,"Urban Honolulu, HI MSA",2018-09-17,surf,,Senior,12.0,38.0,329.0,92.0,14857.96,500,50,15360,0.03,0.03,10,20
1112,Amal,Pacheco,18,"Grand Rapids-Kentwood, MI MSA",2018-10-08,ultimate,,Teen,10.0,96.0,659.0,33.0,10565.2,3000,1000,30720,0.01,0.01,7,70
1112,Amal,Pacheco,18,"Grand Rapids-Kentwood, MI MSA",2018-10-08,ultimate,,Teen,11.0,113.0,841.0,41.0,12728.12,3000,1000,30720,0.01,0.01,7,70
1112,Amal,Pacheco,18,"Grand Rapids-Kentwood, MI MSA",2018-10-08,ultimate,,Teen,12.0,100.0,707.0,40.0,12235.76,3000,1000,30720,0.01,0.01,7,70
1113,Spencer,Powers,27,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-04,ultimate,,Young Adult,6.0,54.0,385.0,44.0,13695.210000000001,3000,1000,30720,0.01,0.01,7,70
1113,Spencer,Powers,27,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-04,ultimate,,Young Adult,7.0,65.0,385.0,43.0,10490.26,3000,1000,30720,0.01,0.01,7,70
1113,Spencer,Powers,27,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-04,ultimate,,Young Adult,8.0,63.0,499.0,37.0,15330.51,3000,1000,30720,0.01,0.01,7,70
1113,Spencer,Powers,27,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-04,ultimate,,Young Adult,9.0,67.0,462.0,31.0,12197.81,3000,1000,30720,0.01,0.01,7,70
1113,Spencer,Powers,27,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-04,ultimate,,Young Adult,10.0,72.0,473.0,40.0,15598.95,3000,1000,30720,0.01,0.01,7,70
1113,Spencer,Powers,27,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-04,ultimate,,Young Adult,11.0,71.0,509.0,30.0,12778.72,3000,1000,30720,0.01,0.01,7,70
1113,Spencer,Powers,27,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-04,ultimate,,Young Adult,12.0,79.0,488.0,52.0,15672.41,3000,1000,30720,0.01,0.01,7,70
1114,Esta,Estes,55,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-07-21,surf,,Adult,7.0,37.0,217.0,29.0,7572.629999999999,500,50,15360,0.03,0.03,10,20
1114,Esta,Estes,55,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-07-21,surf,,Adult,8.0,110.0,682.0,78.0,21360.4,500,50,15360,0.03,0.03,10,20
1114,Esta,Estes,55,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-07-21,surf,,Adult,9.0,87.0,573.0,95.0,12680.130000000001,500,50,15360,0.03,0.03,10,20
1114,Esta,Estes,55,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-07-21,surf,,Adult,10.0,94.0,664.0,89.0,15846.17,500,50,15360,0.03,0.03,10,20
1114,Esta,Estes,55,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-07-21,surf,,Adult,11.0,91.0,610.0,78.0,26829.87,500,50,15360,0.03,0.03,10,20
1114,Esta,Estes,55,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-07-21,surf,,Adult,12.0,98.0,709.0,95.0,18058.14,500,50,15360,0.03,0.03,10,20
1115,Yevette,Yang,21,"El Paso, TX MSA",2018-11-19,surf,,Young Adult,11.0,44.0,319.0,33.0,5528.17,500,50,15360,0.03,0.03,10,20
1115,Yevette,Yang,21,"El Paso, TX MSA",2018-11-19,surf,,Young Adult,12.0,115.0,814.0,119.0,18879.21,500,50,15360,0.03,0.03,10,20
1116,Moriah,Yates,60,"Cincinnati, OH-KY-IN MSA",2018-08-08,surf,,Senior,8.0,49.0,337.0,19.0,15068.74,500,50,15360,0.03,0.03,10,20
1117,Hank,Taylor,49,"Dallas-Fort Worth-Arlington, TX MSA",2018-01-24,surf,,Adult,5.0,11.0,47.0,,2025.11,500,50,15360,0.03,0.03,10,20
1117,Hank,Taylor,49,"Dallas-Fort Worth-Arlington, TX MSA",2018-01-24,surf,,Adult,6.0,41.0,346.0,,14686.89,500,50,15360,0.03,0.03,10,20
1117,Hank,Taylor,49,"Dallas-Fort Worth-Arlington, TX MSA",2018-01-24,surf,,Adult,7.0,57.0,403.0,,17769.81,500,50,15360,0.03,0.03,10,20
1117,Hank,Taylor,49,"Dallas-Fort Worth-Arlington, TX MSA",2018-01-24,surf,,Adult,8.0,47.0,289.0,,22852.64,500,50,15360,0.03,0.03,10,20
1117,Hank,Taylor,49,"Dallas-Fort Worth-Arlington, TX MSA",2018-01-24,surf,,Adult,9.0,58.0,464.0,,21826.53,500,50,15360,0.03,0.03,10,20
1117,Hank,Taylor,49,"Dallas-Fort Worth-Arlington, TX MSA",2018-01-24,surf,,Adult,10.0,48.0,363.0,,18489.4,500,50,15360,0.03,0.03,10,20
1117,Hank,Taylor,49,"Dallas-Fort Worth-Arlington, TX MSA",2018-01-24,surf,,Adult,11.0,58.0,352.0,,18252.4,500,50,15360,0.03,0.03,10,20
1117,Hank,Taylor,49,"Dallas-Fort Worth-Arlington, TX MSA",2018-01-24,surf,,Adult,12.0,40.0,279.0,,25026.19,500,50,15360,0.03,0.03,10,20
1118,Deane,Ramirez,28,"Columbus, OH MSA",2018-12-08,surf,,Young Adult,12.0,115.0,846.0,17.0,15963.98,500,50,15360,0.03,0.03,10,20
1119,Anderson,Palmer,60,"Louisville/Jefferson County, KY-IN MSA",2018-10-05,surf,,Senior,10.0,49.0,320.0,105.0,633.04,500,50,15360,0.03,0.03,10,20
1119,Anderson,Palmer,60,"Louisville/Jefferson County, KY-IN MSA",2018-10-05,surf,,Senior,11.0,65.0,425.0,128.0,866.29,500,50,15360,0.03,0.03,10,20
1119,Anderson,Palmer,60,"Louisville/Jefferson County, KY-IN MSA",2018-10-05,surf,,Senior,12.0,72.0,385.0,133.0,1813.6599999999999,500,50,15360,0.03,0.03,10,20
1120,Abraham,Mcconnell,33,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-04-03,surf,,Young Adult,4.0,47.0,260.0,41.0,23382.83,500,50,15360,0.03,0.03,10,20
1120,Abraham,Mcconnell,33,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-04-03,surf,,Young Adult,5.0,58.0,427.0,48.0,22914.24,500,50,15360,0.03,0.03,10,20
1120,Abraham,Mcconnell,33,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-04-03,surf,,Young Adult,6.0,54.0,326.0,42.0,21893.08,500,50,15360,0.03,0.03,10,20
1120,Abraham,Mcconnell,33,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-04-03,surf,,Young Adult,7.0,42.0,334.0,46.0,21641.98,500,50,15360,0.03,0.03,10,20
1120,Abraham,Mcconnell,33,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-04-03,surf,,Young Adult,8.0,55.0,373.0,47.0,19046.98,500,50,15360,0.03,0.03,10,20
1120,Abraham,Mcconnell,33,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-04-03,surf,,Young Adult,9.0,60.0,404.0,53.0,28016.71,500,50,15360,0.03,0.03,10,20
1120,Abraham,Mcconnell,33,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-04-03,surf,,Young Adult,10.0,58.0,367.0,43.0,17879.2,500,50,15360,0.03,0.03,10,20
1120,Abraham,Mcconnell,33,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-04-03,surf,,Young Adult,11.0,53.0,340.0,42.0,21167.079999999998,500,50,15360,0.03,0.03,10,20
1120,Abraham,Mcconnell,33,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-04-03,surf,,Young Adult,12.0,48.0,401.0,55.0,18871.88,500,50,15360,0.03,0.03,10,20
1121,Kathaleen,Albert,34,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-03-13,surf,,Young Adult,,,,,,500,50,15360,0.03,0.03,10,20
1122,Lashay,Reese,57,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-03-04,surf,,Adult,5.0,47.0,325.0,15.0,10913.65,500,50,15360,0.03,0.03,10,20
1122,Lashay,Reese,57,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-03-04,surf,,Adult,6.0,63.0,473.0,15.0,17780.58,500,50,15360,0.03,0.03,10,20
1122,Lashay,Reese,57,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-03-04,surf,,Adult,7.0,57.0,330.0,19.0,16299.25,500,50,15360,0.03,0.03,10,20
1122,Lashay,Reese,57,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-03-04,surf,,Adult,8.0,68.0,461.0,22.0,29045.27,500,50,15360,0.03,0.03,10,20
1122,Lashay,Reese,57,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-03-04,surf,,Adult,9.0,59.0,434.0,16.0,22436.68,500,50,15360,0.03,0.03,10,20
1122,Lashay,Reese,57,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-03-04,surf,,Adult,10.0,66.0,362.0,21.0,17460.79,500,50,15360,0.03,0.03,10,20
1122,Lashay,Reese,57,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-03-04,surf,,Adult,11.0,66.0,342.0,28.0,16862.03,500,50,15360,0.03,0.03,10,20
1122,Lashay,Reese,57,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-03-04,surf,,Adult,12.0,54.0,354.0,24.0,21337.4,500,50,15360,0.03,0.03,10,20
1123,Dierdre,Nash,66,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-04-19,surf,,Senior,6.0,6.0,39.0,1.0,1766.76,500,50,15360,0.03,0.03,10,20
1123,Dierdre,Nash,66,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-04-19,surf,,Senior,7.0,85.0,510.0,30.0,33222.95,500,50,15360,0.03,0.03,10,20
1123,Dierdre,Nash,66,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-04-19,surf,,Senior,8.0,89.0,500.0,31.0,19375.57,500,50,15360,0.03,0.03,10,20
1123,Dierdre,Nash,66,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-04-19,surf,,Senior,9.0,70.0,418.0,20.0,17772.7,500,50,15360,0.03,0.03,10,20
1123,Dierdre,Nash,66,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-04-19,surf,,Senior,10.0,88.0,568.0,27.0,21505.98,500,50,15360,0.03,0.03,10,20
1123,Dierdre,Nash,66,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-04-19,surf,,Senior,11.0,79.0,413.0,35.0,21177.71,500,50,15360,0.03,0.03,10,20
1123,Dierdre,Nash,66,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-04-19,surf,,Senior,12.0,87.0,650.0,38.0,24982.22,500,50,15360,0.03,0.03,10,20
1124,Jenell,Navarro,48,"New Haven-Milford, CT MSA",2018-02-19,ultimate,,Adult,10.0,34.0,215.0,30.0,3686.42,3000,1000,30720,0.01,0.01,7,70
1124,Jenell,Navarro,48,"New Haven-Milford, CT MSA",2018-02-19,ultimate,,Adult,11.0,74.0,518.0,96.0,5898.57,3000,1000,30720,0.01,0.01,7,70
1124,Jenell,Navarro,48,"New Haven-Milford, CT MSA",2018-02-19,ultimate,,Adult,12.0,63.0,417.0,93.0,6495.23,3000,1000,30720,0.01,0.01,7,70
1125,Assunta,Carver,39,"North Port-Sarasota-Bradenton, FL MSA",2018-08-16,surf,,Young Adult,12.0,65.0,475.0,54.0,22697.1,500,50,15360,0.03,0.03,10,20
1126,Jermaine,Mcguire,68,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-06-02,ultimate,,Senior,6.0,116.0,739.0,78.0,27575.54,3000,1000,30720,0.01,0.01,7,70
1126,Jermaine,Mcguire,68,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-06-02,ultimate,,Senior,7.0,124.0,876.0,94.0,25768.85,3000,1000,30720,0.01,0.01,7,70
1126,Jermaine,Mcguire,68,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-06-02,ultimate,,Senior,8.0,126.0,888.0,88.0,34307.16,3000,1000,30720,0.01,0.01,7,70
1126,Jermaine,Mcguire,68,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-06-02,ultimate,,Senior,9.0,107.0,688.0,74.0,28196.33,3000,1000,30720,0.01,0.01,7,70
1126,Jermaine,Mcguire,68,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-06-02,ultimate,,Senior,10.0,121.0,843.0,86.0,24840.64,3000,1000,30720,0.01,0.01,7,70
1126,Jermaine,Mcguire,68,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-06-02,ultimate,,Senior,11.0,147.0,954.0,72.0,20906.16,3000,1000,30720,0.01,0.01,7,70
1126,Jermaine,Mcguire,68,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-06-02,ultimate,,Senior,12.0,109.0,697.0,77.0,22134.66,3000,1000,30720,0.01,0.01,7,70
1127,Marchelle,Brock,28,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-23,surf,,Young Adult,6.0,5.0,22.0,3.0,7756.93,500,50,15360,0.03,0.03,10,20
1127,Marchelle,Brock,28,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-23,surf,,Young Adult,7.0,35.0,226.0,10.0,21608.77,500,50,15360,0.03,0.03,10,20
1127,Marchelle,Brock,28,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-23,surf,,Young Adult,8.0,34.0,257.0,9.0,21291.57,500,50,15360,0.03,0.03,10,20
1127,Marchelle,Brock,28,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-23,surf,,Young Adult,9.0,28.0,192.0,16.0,26462.44,500,50,15360,0.03,0.03,10,20
1127,Marchelle,Brock,28,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-23,surf,,Young Adult,10.0,27.0,158.0,12.0,24318.32,500,50,15360,0.03,0.03,10,20
1127,Marchelle,Brock,28,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-23,surf,,Young Adult,11.0,33.0,211.0,12.0,28516.95,500,50,15360,0.03,0.03,10,20
1127,Marchelle,Brock,28,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-23,surf,,Young Adult,12.0,37.0,314.0,14.0,21964.05,500,50,15360,0.03,0.03,10,20
1128,Lucius,Fernandez,41,"Knoxville, TN MSA",2018-01-25,ultimate,,Adult,6.0,6.0,42.0,25.0,13036.38,3000,1000,30720,0.01,0.01,7,70
1128,Lucius,Fernandez,41,"Knoxville, TN MSA",2018-01-25,ultimate,,Adult,7.0,9.0,70.0,38.0,20796.32,3000,1000,30720,0.01,0.01,7,70
1128,Lucius,Fernandez,41,"Knoxville, TN MSA",2018-01-25,ultimate,,Adult,8.0,7.0,49.0,54.0,15748.49,3000,1000,30720,0.01,0.01,7,70
1128,Lucius,Fernandez,41,"Knoxville, TN MSA",2018-01-25,ultimate,,Adult,9.0,6.0,18.0,43.0,21204.82,3000,1000,30720,0.01,0.01,7,70
1128,Lucius,Fernandez,41,"Knoxville, TN MSA",2018-01-25,ultimate,,Adult,10.0,5.0,32.0,37.0,19870.93,3000,1000,30720,0.01,0.01,7,70
1128,Lucius,Fernandez,41,"Knoxville, TN MSA",2018-01-25,ultimate,,Adult,11.0,5.0,41.0,42.0,18740.37,3000,1000,30720,0.01,0.01,7,70
1128,Lucius,Fernandez,41,"Knoxville, TN MSA",2018-01-25,ultimate,,Adult,12.0,11.0,90.0,55.0,15362.73,3000,1000,30720,0.01,0.01,7,70
1129,Marin,Bolton,70,"Baton Rouge, LA MSA",2018-11-10,surf,2018-12-27,Senior,,,,,,500,50,15360,0.03,0.03,10,20
1130,Clarence,Cunningham,27,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-05-17,surf,,Young Adult,9.0,42.0,230.0,51.0,12787.35,500,50,15360,0.03,0.03,10,20
1130,Clarence,Cunningham,27,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-05-17,surf,,Young Adult,10.0,67.0,487.0,92.0,20706.02,500,50,15360,0.03,0.03,10,20
